name,idx
Klebsiella phage vB_KpnP_KpV71,1130
Klebsiella phage vB_KpnP_KpV475,1131
Klebsiella phage KPV811,1132
Escherichia phage Minorna,1133
Klebsiella phage myPSH1235,1134
Shigella phage SFN6B,1135
Klebsiella phage vB_KpnP_SU503,1136
Klebsiella phage vB_KpnP_SU552A,1137
Proteus phage PM16,1138
Proteus phage PM 75,1139
Dickeya phage Dagda,1140
Dickeya phage Katbat,1141
Dickeya phage Luksen,1142
Dickeya phage Mysterion,1143
Yersinia phage vB_YenP_AP10,1144
Shigella phage VB_Ship_A7,1145
Enterobacteria phage BA14,1146
Salmonella phage BP12A,1147
Salmonella phage BSP161,1148
Erwinia phage FE44,1149
Kluyvera phage Kvp1,1150
Escherichia phage P694,1151
Pectobacterium phage PP74,1152
Yersinia phage PYPS50,1153
Salmonella phage vB_STy RN5i1,1154
Yersinia phage Yepe2,1155
Yersinia phage Yep phi,1156
Vibrio phage ICP3,1157
Vibrio phage N4,1158
Vibriophage VP4,1159
Enterobacter phage phiEap 1,1160
Erwinia phage vB_EamP L1,1161
Escherichia phage SRT7,1162
Pseudomonas phage 17A chromosome 1,1163
Pseudomonas phage Henninger,1164
Pseudomonas phage KNP,1165
Pseudomonas phage Pf1 ERZ 2017,1166
Pseudomonas phage PPPL 1,1167
Pseudomonas phage phiPSA2,1168
Pseudomonas phage phiPsa17,1169
Pseudomonas phage shl2 genome assembly,1170
Yersinia phage fPS 9 genome assembly,1171
Yersinia phage fPS 54 ocr genome assembly,1172
Pectobacterium phage Jarilo,1173
Citrobacter phage CR44b complete genome,1174
Cronobacter phage Dev2 complete genome,1175
Enterobacter phage EcpYZU01,1176
Escherichia phage vB_EcoP_F,1177
Escherichia phage vB_EcoP_GA2A,1178
Cronobacter phage GW1,1179
Escherichia phage IMM 002,1180
Enterobacteria phage K1F,1181
Escherichia phage LM33_P1 genome assembly,1182
Escherichia phage vB_EcoP Ro45lw,1183
Shigella phage SFPH2,1184
Citrobacter phage SH3,1185
Citrobacter phage SH4,1186
Escherichia phage ST31,1187
Escherichia phage Vec13,1188
Escherichia phage YZ1,1189
Morganella phage MmP1,1190
Morganella phage vB_MmoP_MP2,1191
Dickeya phage vB_DsoP_JA10,1192
Dickeya phage Ninurta,1193
Pectobacterium phage PP47,1194
Pectobacterium phage PP81,1195
Pectobacterium phage PPWS4 DNA,1196
Pseudomonas phage phiIBB PF7A,1197
Pseudomonas phage Pf 10,1198
Pseudomonas phage PFP1,1199
Pseudomonas phage Phi S1,1200
Pseudomonas phage 22PfluR64PP,1201
Pseudomonas phage UNO SLW1,1202
Pseudomonas phage PspYZU08,1203
Klebsiella phage Amrap,1204
Klebsiella phage vB_KpnP_BIS33,1205
Klebsiella phage Emom,1206
Klebsiella phage vB_KpnP_IL33,1207
Klebsiella phage vB_KpnP_IME205,1208
Klebsiella phage vB_KpnP_IME321,1209
Klebsiella phage K11,1210
Enterobacteria phage K30,1211
Klebsiella phage K5 2,1212
Klebsiella phage K5 4,1213
Klebsiella phage KN1 1 DNA,1214
Klebsiella phage KN3 1 DNA,1215
Klebsiella phage KN4 1 DNA,1216
Klebsiella phage KP32,1217
Klebsiella phage KP32_isolate 192,1218
Klebsiella phage KP32_isolate 194,1219
Klebsiella phage KP32_isolate 195,1220
Klebsiella phage KP32_isolate 196,1221
Klebsiella phage kpssk3,1222
Klebsiella phage vB_KpnP_KpV289,1223
Klebsiella phage vB_KpnP_KpV766,1224
Klebsiella phage vB_KpnP_KpV767,1225
Klebsiella phage Oda,1226
Klebsiella phage Pharr,1227
Klebsiella phage vB_KpnP_PRA33,1228
Klebsiella phage Saitama,1229
Klebsiella phage SH Kp 152234,1230
Klebsiella phage Whistle,1231
Serratia phage 2050H2,1232
Yersinia phage vB_YenP_AP5,1233
Citrobacter phage phiCFP 1,1234
Enterobacter phage E 2,1235
Enterobacter phage E 3,1236
Escherichia phage ECA2,1237
Escherichia phage LL2,1238
Salmonella phage vB_SAg RPN15,1239
Salmonella phage phiSG JL2,1240
Citrobacter phage SH1,1241
Citrobacter phage SH2,1242
Serratia phage SM9 3Y,1243
Enterobacteria phage T3,1244
Enterobacteria phage T7M,1245
Leclercia phage 10164 302,1246
Yersinia phage phiYe F10,1247
Yersinia phage phiYeO3 12,1248
Enterobacteria phage 13a,1249
Escherichia phage C5,1250
Escherichia phage CICC 80001,1251
Escherichia phage EG1,1252
Escherichia phage HZ2R8,1253
Escherichia phage HZP2,1254
Stenotrophomonas phage IME15,1255
Enterobacteria phage vB_EcoP_IME390,1256
Escherichia phage N30,1257
Phage NC A,1258
Salmonella phage 3A_8767,1259
Escherichia phage 64795_ec1,1260
Salmonella phage Vi06 complete sequence,1261
Pseudomonas phage phi15,1262
Pectobacterium phage DU_PP_II,1263
Synechococcus phage S CBP42,1264
Ralstonia phage Anchaing,1265
Aquamicrobium phage P14,1266
Uncultured phage_MedDCM OCT S45 C4 DNA,1267
Agrobacterium phage Atu_ph02,1268
Agrobacterium phage Atu_ph03,1269
Ralstonia virus phiAp1,1270
Cyanophage SS120 1 genomic sequence,1271
Pseudomonas phage Andromeda,1272
Pseudomonas phage Bf7,1273
Enterobacteria phage J8 65,1274
Escherichia phage Lidtsur,1275
Cyanophage NATL1A 7,1276
Rhizobium phage RHEph08,1277
Rhizobium phage RHEph09,1278
Vibrio phage 1.204.O._10N.222.46.F12,1279
Escherichia phage PGT2,1280
Escherichia phage phiKT,1281
Alteromonas virus vB_AspP H4 4,1282
Uncultured phage_MedDCM OCT S46 C10 DNA,1283
Escherichia phage ECBP5,1284
Pectobacterium phage PP99,1285
Ralstonia phage DU_RP_I,1286
Ralstonia phage RsoP1EGY,1287
Synechococcus T7 like virus S TIP37,1288
Uncultured phage MedDCM OCT S08 C159 genomic sequence,1289
Ralstonia phage RSB3 DNA,1290
Synechococcus phage S RIP1 genomic sequence,1291
Providencia phage vB PstP PS3,1292
Curvibacter phage P26059B,1293
Ralstonia phage RSB2 DNA,1294
Synechococcus phage S CBP2,1295
Uncultured phage_MedDCM OCT S39 C11 DNA,1296
Prochlorococcus phage P GSP1 genomic sequence,1297
Caulobacter phage Lullwater,1298
Vibrio phage vB_VpaP_KF1,1299
Vibrio phage vB_VpaP_KF2,1300
Vibrio phage vB_VpaS_OWB,1301
Vibrio phage VP93,1302
Uncultured phage_MedDCM OCT S31 C1 DNA,1303
Uncultured phage_MedDCM OCT S37 C6 DNA,1304
Rhizobium phage RHEph01,1305
Uncultured phage MedDCM OCT S05 C849 genomic sequence,1306
Uncultured phage_MedDCM OCT S28 C3 DNA,1307
Uncultured phage MedDCM OCT S04 C24 genomic sequence,1308
Uncultured phage_MedDCM OCT S35 C6 DNA,1309
Caulobacter phage Percy,1310
Delftia phage IME DE1,1311
Uncultured phage MedDCM OCT S05 C243 genomic sequence,1312
Pseudomonas phage PollyC,1313
Synechococcus phage S CBP4 genomic sequence,1314
Uncultured phage MedDCM OCT S08 C41 genomic sequence,1315
Xanthomonas phage f30 Xaj,1316
Xylella phage Prado,1317
Xanthomonas phage phi Xc10,1318
Synechococcus phage S B28,1319
Sphingomonas phage Scott isolate SPS,1320
Synechococcus phage S RIP2 genomic sequence,1321
Uncultured phage_MedDCM OCT S42 C7 DNA,1322
Ralstonia phage RPSC1,1323
Uncultured phage_MedDCM OCT S38 C3 DNA,1324
Pelagibacter phage HTVC011P,1325
Uncultured phage_Deep GF0 KM16 C193,1326
Prochlorococcus phage P SSP10 genomic sequence,1327
Vibrio phage JSF7,1328
Prochlorococcus phage P SSP7,1329
Synechococcus phage P60,1330
Cyanophage P SSP2,1331
Prochlorococcus phage P SSP3 genomic sequence,1332
Cyanophage Syn5,1333
Uncultured phage_MedDCM OCT S28 C10 DNA,1334
Pasteurella phage PHB01,1335
Pasteurella phage PHB02,1336
Vibrio phage vB_VpaP_G1,1337
Arthrobacter phage Tweety19,1338
Arthrobacter phage Liebe,1339
Arthrobacter phage Crewmate,1340
Arthrobacter phage DrManhattan,1341
Arthrobacter phage KeAlii,1342
Arthrobacter phage Reedo,1343
Arthrobacter phage Adumb2043,1344
Arthrobacter phage Amyev,1345
Arthrobacter phage Elezi,1346
Arthrobacter phage Kaylissa,1347
Arthrobacter phage Lizalica,1348
Arthrobacter phage Tbone,1349
Arthrobacter phage Warda,1350
Arthrobacter phage Yang,1351
Staphylococcus phage Baq_Sau1,1352
Staphylococcus phage phi 11,1353
Staphylococcus phage 53,1354
Staphylococcus phage 69,1355
Staphylococcus phage 80alpha,1356
Staphylococcus phage phiETA2 DNA,1357
Staphylococcus phage HSA84,1358
Staphylococcus phage phiSauS IPLA88,1359
Staphylococcus phage phiMR25 DNA,1360
Staphylococcus phage phinm1,1361
Staphylococcus phage phinm2,1362
Staphylococcus phage SA97,1363
Staphylococcus phage SAP 26,1364
Staphylococcus phage SAP33,1365
Staphylococcus phage SP5,1366
Staphylococcus phage TEM126,1367
Staphylococcus phage B122,1368
Staphylococcus phage B166,1369
Staphylococcus phage phiETA DNA,1370
Staphylococcus phage phiETA3 DNA,1371
Staphylococcus phage EW,1372
Staphylococcus phage Henu2,1373
Staphylococcus phage phiJB,1374
Staphylococcus phage phiMR11 DNA,1375
Staphylococcus phage phinm4,1376
Staphylococcus phage 37,1377
Staphylococcus phage 55,1378
Staphylococcus phage 71,1379
Staphylococcus phage 80,1380
Staphylococcus phage 88,1381
Staphylococcus phage 92,1382
Staphylococcus phage 96,1383
Staphylococcus phage 3MRA,1384
Staphylococcus phage 52A,1385
Staphylococcus phage ROSA,1386
Staphylococcus phage SA13,1387
Staphylococcus phage vB_SauS SAP27,1388
Staphylococcus phage Sebago,1389
Staphylococcus phage StauST398 1,1390
Staphylococcus phage StauST398 5,1391
Staphylococcus phage UPMK_2,1392
Staphylococcus phage X2,1393
MAG: Avonheates virus SG_61,1394
Chaetoceros setoense DNA virus DNA,1395
Chaetoceros tenuissimus DNA virus SS12 43V DNA,1396
Avon Heathcote estuary associated bacilladnavirus isolate AHEaBavV1,1397
MAG: Avonheates virus SG_120,1398
MAG: Avonheates virus SG_4_10,1399
Chaetoceros protobacilladnavirus 3 DNA,1400
Chaetoceros sp. DNA virus 7 genes for putative replication associated protein,1401
Chaetoceros protobacilladnavirus 1 DNA,1402
Amphibola crenata associated bacilladnavirus 2 isolate GaBacV2,1403
Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1,1404
MAG: Bacilladnaviridae sp. isolate ctia23,1405
Chaetoceros protobacilladnavirus 4 DNA,1406
MAG: Avonheates virus SG_19,1407
MAG: Avonheates virus SG_146,1408
MAG: Avonheates virus SG_479,1409
MAG: Avonheates virus SG_28,1410
Mycobacterium virus Arturo,1411
Mycobacterium virus Backyardigan,1412
Mycobacterium phage BellusTerra,1413
Mycobacterium phage Camperdownii,1414
Mycobacterium phage Cerulean,1415
Mycobacterium phage Cindaradix,1416
Mycobacterium phage ICleared,1417
Mycobacterium phage LeoAvram,1418
Mycobacterium virus LHTSCC,1419
Mycobacterium phage Miramae,1420
Mycobacterium phage Mundrea,1421
Mycobacterium phage Noelle,1422
Mycobacterium phage Peaches,1423
Mycobacterium phage Wizard007,1424
Adoxophyes honmai NPV,1425
Agrotis ipsilon multiple nucleopolyhedrovirus,1426
Agrotis segetum nucleopolyhedrovirus,1427
Agrotis segetum nucleopolyhedrovirus B isolate English,1428
Chrysodeixis includens nucleopolyhedrovirus isolate ChinNPV 1,1429
Mythimna unipuncta nucleopolyhedrovirus strain KY310,1430
Spodoptera exigua multiple nucleopolyhedrovirus isolate SeMNPV QD,1431
Anticarsia gemmatalis nucleopolyhedrovirus,1432
Anticarsia gemmatalis multicapsid nucleopolyhedrovirus isolate AgMNPV 37,1433
Euproctis digramma nucleopolyhedrovirus,1434
Plutella xylostella multiple nucleopolyhedrovirus isolate CL3,1435
Bombyx mori NPV,1436
Bombyx mandarina nucleopolyhedrovirus isolate S1,1437
Buzura suppressaria nucleopolyhedrovirus isolate Hubei,1438
Catopsilia pomona nucleopolyhedrovirus isolate 416,1439
Choristoneura fumiferana multiple nucleopolyhedrovirus,1440
Choristoneura murinana alphabaculovirus strain Darmstadt,1441
Chrysodeixis chalcites nucleopolyhedrovirus,1442
Clanis bilineata nucleopolyhedrosis virus,1443
Cryptophlebia peltastica nucleopolyhedrovirus,1444
Epiphyas postvittana NPV,1445
Erannis ankeraria nucleopolyhedrovirus,1446
Euproctis pseudoconspersa nucleopolyhedrovirus,1447
Helicoverpa armigera nucleopolyhedrovirus G4,1448
Helicoverpa armigera NPV,1449
Helicoverpa armigera NPV NNg1 DNA,1450
Hemileuca sp. nucleopolyhedrovirus,1451
Hyposidra talaca NPV,1452
Lambdina fiscellaria nucleopolyhedrovirus isolate GR15,1453
Leucania separata nuclear polyhedrosis virus strain AH1,1454
Lymantria dispar MNPV,1455
Lymantria xylina MNPV,1456
Mamestra brassicae MNPV strain K1,1457
Mamestra configurata nucleopolyhedrovirus A 90 4,1458
Maruca vitrata MNPV,1459
Mythimna unipuncta nucleopolyhedrovirus strain #7,1460
Olene mendosa nucleopolyhedrovirus isolate 435,1461
Operophtera brumata nucleopolyhedrovirus isolate OpbuNPV MA,1462
Orgyia leucostigma NPV,1463
Rachiplusia ou multiple nucleopolyhedrovirus,1464
Spodoptera eridania nucleopolyhedrovirus isolate 251,1465
Spodoptera exigua nucleopolyhedrovirus complete genome,1466
Spodoptera litura NPV,1467
Spodoptera frugiperda MNPV virus,1468
Sucra jujuba nucleopolyhedrovirus isolate 473,1469
Thysanoplusia orichalcea NPV isolate p2,1470
Trabala vishnou gigantina nucleopolyhedrovirus,1471
Agrotis segetum granulovirus strain DA,1472
Clostera anastomosis granulovirus B,1473
Mythimna unipuncta granulovirus B isolate MyunGV#8,1474
Artogeia rapae granulovirus isolate Wuhan,1475
Choristoneura fumiferana granulovirus,1476
Clostera anachoreta granulovirus,1477
Clostera anastomosis granulovirus Henan,1478
Cryptophlebia leucotreta granulovirus,1479
Cydia pomonella granulovirus,1480
Epinotia aporema granulovirus,1481
Erinnyis ello granulovirus,1482
Helicoverpa armigera granulovirus,1483
Matsumuraeses phaseoli granulovirus strain IOZ01,1484
Phthorimaea operculella granulovirus,1485
Plodia interpunctella granulovirus isolate Cambridge,1486
Plutella xylostella granulovirus,1487
Spodoptera litura granulovirus,1488
Xestia c nigrum granulovirus,1489
Culex nigripalpus NPV,1490
Neodiprion abietis NPV,1491
Neodiprion sertifer NPV,1492
Mycobacterium virus Acadian,1493
Mycobacterium phage Reprobate,1494
Mycobacterium phage Serendipitous,1495
Mycobacterium phage BirdsNest,1496
Mycobacterium phage Adawi,1497
Mycobacterium phage Bane1,1498
Mycobacterium phage BrownCNA,1499
Mycobacterium phage ChrisnMich,1500
Mycobacterium phage Fortunato,1501
Mycobacterium phage Heath,1502
Mycobacterium phage JAMaL,1503
Mycobacterium phage Nigel,1504
Mycobacterium phage Stinger,1505
Mycobacterium phage Vincenzo,1506
Mycobacterium phage Zemanar,1507
Mycobacterium phage Jolie1,1508
Mycobacterium phage LilMcDreamy,1509
Mycobacterium phage Apizium,1510
Mycobacterium phage KingTut,1511
Mycobacterium phage Manad,1512
Mycobacterium phage Oline,1513
Mycobacterium phage OSmaximus,1514
Mycobacterium phage Soto,1515
Mycobacterium phage Suffolk,1516
Mycobacterium phage Athena,1517
Mycobacterium phage Bernardo,1518
Mycobacterium phage Gadjet,1519
Mycobacterium phage Obutu,1520
Mycobacterium phage Pipefish,1521
Mycobacterium phage Quesadilla,1522
Mycobacterium phage Godines,1523
Mycobacterium phage Laurie,1524
Mycobacterium phage Rosebush,1525
Mycobacterium phage TA17A,1526
Mycobacterium phage Saguaro,1527
Mycobacterium phage Thonko,1528
Gordonia phage Clark,1529
Gordonia phage DobbysSock,1530
Gordonia phage Dolores,1531
Gordonia phage Dorito,1532
Gordonia phage Easley,1533
Gordonia phage MichaelScott,1534
Gordonia phage Samman98,1535
Gordonia phage Suerte,1536
Anopheles gambiae Moose LTR retrotransposon,1537
Antheraea mylitta Tamy retrotransposon polyprotein gene,1538
A.lumbricoides proretrovirus like element Tas genes for gag protein,1539
Bombyx mori retrotransposable element Pao long terminal repeat and reverse transcriptase gene,1540
Drosophila melanogaster transposon BEL unknown protein gene,1541
Drosophila melanogaster roo transposon,1542
Drosophila simulans retrotransposon ninja DNA,1543
Takifugu rubripes suzu retrotransposon 5' LTR long terminal repeat,1544
Mycobacterium phage Archetta,1545
Mycobacterium virus Benedict,1546
Mycobacterium phage Bluefalcon,1547
Mycobacterium phage Chadwick,1548
Mycobacterium phage Jovo,1549
Mycobacterium phage LittleCherry,1550
Mycobacterium phage Naca,1551
Mycobacterium phage Scorpia,1552
Mycobacterium phage Swirley,1553
Mycobacterium phage Theia,1554
Mycobacterium phage Tiger,1555
Mycobacterium phage Zolita,1556
Banana mild mosaic virus,1557
Musa ornata associated banmivirus,1558
Pepper virus A isolate TW RdRp (gp1),1559
Clivia carlavirus A isolate 19 3040 RNA dependent RNA polymerase (RdRp),1560
Aconite virus A strain HB,1561
Ligustrum virus A isolate SK,1562
American hop latent virus,1563
Atractylodes mottle virus isolate SK,1564
Chrysanthemum virus B,1565
Agapanthus carlavirus B strain Stellenbosch,1566
Rose virus B isolate R12,1567
Birch carlavirus isolate BpenGer407526_5M,1568
Coleus vein necrosis virus,1569
Elderberry carlavirus D isolate EBCVD,1570
UNVERIFIED: Cactus carlavirus 2 genomic sequence,1571
Pseudostellaria heterophylla carlavirus 2,1572
Elderberry carlavirus E isolate EBCVE,1573
Helleborus mosaic virus replicase polyprotein gene,1574
Hydrangea chlorotic mottle virus,1575
Cole mild mosaic virus isolate T110,1576
Aconitum latent virus,1577
Garlic common latent virus,1578
Yam latent virus isolate SG1,1579
Hippeastrum latent virus,1580
Hop latent virus,1581
Narcissus common latent virus,1582
Narcissus symptomless virus,1583
Lily symptomless virus,1584
Papaya mottle associated virus isolate KE Mer 04,1585
Potato virus M,1586
Papaya mild mottle associated virus isolate KE Kwa 02,1587
Helleborus net necrosis virus,1588
Cole mild mosaic virus strain T25,1589
Butterbur mosaic virus,1590
Alfalfa latent virus isolate ATCC PV 264 RNA dependent RNA polymerase,1591
Potato rough dwarf virus,1592
Poplar mosaic virus,1593
Chrysanthemum virus R strain BJ,1594
Phlox virus S,1595
Shallot virus S isolate 13 17,1596
Potato virus S,1597
Blueberry virus S isolate V2,1598
Red clover vein mosaic virus,1599
Pseudostellaria heterophylla carlavirus 3,1600
UNVERIFIED: Cactus carlavirus 1 genomic sequence,1601
Pseudostellaria heterophylla carlavirus 1,1602
Stevia carlavirus 1,1603
Cowpea mild mottle virus,1604
Cherry virus B S3 genomic RNA,1605
Asian prunus virus 2 isolate Bungo Q 1256 01,1606
Apple stem pitting virus genes for RNA dependent RNA polymerase,1607
Prunus mume chlorotic leaf curl associated virus,1608
Peach chlorotic mottle virus,1609
Camellia ringspot associated virus 4 isolate Adolphe Audusson,1610
Asian prunus virus 1 isolate tatao5,1611
Rubus canadensis virus 1 isolate BM 01,1612
Cherry necrotic rusty mottle virus,1613
Cherry rusty mottle associated virus isolate 95CI192R3,1614
Sour cherry green ring mottle virus,1615
Sugarcane striate mosaic associated virus,1616
Banana virus X RNA dependent RNA polymerase gene,1617
Gerbera capillovirus A isolate Bonghwa putative polyprotein and putative movement protein genes,1618
Mume virus A isolate pm14,1619
Currant virus A,1620
Cherry virus A,1621
Apple stem grooving virus,1622
Rubber tree capillovirus 1 isolate RTCV1_HN Qionghai,1623
Polyscias capillovirus 1 isolate ZWY 16,1624
Hogweed virus 4 isolate HV4,1625
Carrot betaflexivirus 1 isolate CBV 1_S20 ORF1,1626
Lettuce chordovirus 1 isolate JG1,1627
Citrus leaf blotch virus,1628
Polyscias citrivirus 1 isolate ZWY 16,1629
Diuris virus A isolate SW3.3,1630
Hardenbergia virus A,1631
Actinidia seed borne latent virus isolate 01227,1632
Apricot vein clearing associated virus complete genome,1633
Caucasus prunus virus isolate Aze204,1634
Camellia ringspot associated virus 1 isolate CJ5,1635
Ribes americanum virus A isolate Oregon,1636
Agave virus T isolate AT replicase (QKT08_gp1),1637
Cherry virus T isolate 2 15a,1638
Potato virus T,1639
Zostera virus T isolate Z1,1640
Apricot pseudo chlorotic leaf spot virus,1641
Peach chlorotic leaf spot virus isolate RP19 1,1642
Cherry symptomless virus,1643
Cherry mottle leaf virus,1644
Apple chlorotic leaf spot virus,1645
Peach mosaic virus,1646
Phlomis mottle virus RdRpol gene (partial),1647
Grapevine Pinot gris virus complete genome,1648
Actinidia virus A isolate TP7 93A putative replicase (ORF1) gene,1649
Blackberry virus A isolate Arkansas,1650
Grapevine virus A,1651
Actinidia virus B,1652
Grapevine virus B,1653
Mint virus 2 replicase gene,1654
Grapevine virus E,1655
Grapevine virus H isolate TT2016 3,1656
Grapevine virus G isolate VID561,1657
Grapevine virus I isolate VID499,1658
Grapevine virus L isolate TX WAT20,1659
Heracleum latent virus RNA binding protein gene,1660
Grapevine virus N strain RSA 05 03 Azal tinto_GVN,1661
Blueberry green mosaic associated virus isolate NJ1,1662
Arracacha virus V isolate CNPH,1663
Watermelon virus A isolate KF 15,1664
Infectious pancreatic necrosis virus segment A,1665
Infectious pancreatic necrosis virus 16 kDa nonstructural protein and 107 kDa polyprotein genes,1666
Infectious pancreatic necrosis virus segment A pVP2 VP4 VP3 gene for polyprotein,1667
Infectious pancreatic necrosis virus strain 6B1a segment A,1668
Infectious pancreatic necrosis virus isolate 94 01 polyprotein gene,1669
Infectious pancreatic necrosis virus isolate 1375 89 polyprotein gene,1670
Tellina virus 2 polyprotein mRNA,1671
Infectious bursal disease virus segment A,1672
Blotched snakehead virus,1673
Lates calcarifer birnavirus isolate A110617 segment A,1674
Drosophila melanogaster birnavirus SW 2009a strain DBV segment A,1675
Mosquitoe x virus segment A,1676
Drosophila x virus segment B,1677
Rotifer birnavirus strain Palavas segment A,1678
TPA_asm: SsRNA phage AVE020 genomic sequence,1679
TPA_asm: SsRNA phage SRR5466725_7 genomic sequence,1680
Leviviridae sp. isolate XZS180134 genomic sequence,1681
TPA_asm: SsRNA phage SRR7976300_2 genomic sequence,1682
TPA_asm: SsRNA phage SRR7976300_1 genomic sequence,1683
TPA_asm: SsRNA phage SRR6960799_3 genomic sequence,1684
TPA_asm: SsRNA phage SRR5466725_6 genomic sequence,1685
TPA_asm: SsRNA phage AVE018 genomic sequence,1686
TPA_asm: SsRNA phage SRR6960507_1 genomic sequence,1687
MAG: Leviviridae sp. isolate R18 k141_159536 genomic sequence,1688
TPA_asm: SsRNA phage AVE016 genomic sequence,1689
TPA_asm: SsRNA phage SRR7976324_2 genomic sequence,1690
TPA_asm: SsRNA phage SRR6960799_2 genomic sequence,1691
TPA_asm: SsRNA phage SRR6960799_7 genomic sequence,1692
TPA_asm: SsRNA phage SRR5467091_4 genomic sequence,1693
TPA_asm: SsRNA phage SRR6255746_1 genomic sequence,1694
TPA_asm: SsRNA phage SRR7976310_4 genomic sequence,1695
TPA_asm: SsRNA phage SRR7976299_4 genomic sequence,1696
TPA_asm: SsRNA phage AVE015 genomic sequence,1697
TPA_asm: SsRNA phage SRR5466369_1 genomic sequence,1698
MAG: uncultured virus genome assembly,1699
MAG: uncultured virus genome assembly,1700
MAG: uncultured virus genome assembly,1701
TPA_asm: SsRNA phage SRR6960799_1 genomic sequence,1702
TPA_asm: SsRNA phage Gerhypos.4_51 genomic sequence,1703
MAG: uncultured virus genome assembly,1704
TPA_asm: SsRNA phage SRR5466725_5 genomic sequence,1705
TPA_asm: SsRNA phage SRR7976310_3 genomic sequence,1706
MAG: Leviviridae sp. isolate 120 k141_159953 maturation protein gene,1707
TPA_asm: SsRNA phage SRR6960799_4 genomic sequence,1708
TPA_asm: SsRNA phage SRR7976324_1 genomic sequence,1709
MAG: Leviviridae sp. isolate 87 k141_267672 genomic sequence,1710
TPA_asm: SsRNA phage SRR7976299_5 genomic sequence,1711
TPA_asm: SsRNA phage SRR6960799_6 genomic sequence,1712
Jungle carpet python virus,1713
TPA_asm: Little skate bornavirus strain AoL,1714
TPA_asm: Electric eel bornavirus strain SRS620428,1715
Wuhan sharpbelly bornavirus strain DSYS4497 nucleoprotein gene,1716
TPA_asm: Finepatterned puffer bornavirus strain QD_6,1717
Parrot bornavirus 4,1718
Parrot bornavirus 1 isolate 16234 nucleoprotein (N),1719
Parrot bornavirus 2,1720
Aquatic bird bornavirus 1,1721
Aquatic bird bornavirus 2,1722
Parrot bornavirus 5 strain 2014 A,1723
Borna disease virus 1,1724
Borna disease virus 2,1725
TPA_asm: Mexican black tailed rattlesnake bornavirus strain ADTM 12,1726
Loveridges garter snake virus 1 strain 251327,1727
Estrildid finch bornavirus 1 isolate VS 4707 nucleoprotein (N),1728
Variegated squirrel bornavirus 1,1729
Canary bornavirus 2,1730
Canary bornavirus 3,1731
Plasmopara viticola lesion associated ourmia like virus 1 isolate DMG A_31944 RNA dependent RNA polymerase (QKR11_gp1) gene,1732
Plasmopara viticola lesion associated ourmia like virus 52 isolate DMG E_27866 RNA dependent RNA polymerase (QKR57_gp1) gene,1733
Entoleuca ourmia like virus 1 isolate E112 4 replicase (QKL75_gp1) gene,1734
Plasmopara viticola lesion associated ourmia like virus 53 isolate DMS5_30737 RNA dependent RNA polymerase (QKR58_gp1) gene,1735
Plasmopara viticola lesion associated ourmia like virus 55 isolate DMG A_37194 RNA dependent RNA polymerase (QKR60_gp1) gene,1736
Plasmopara viticola lesion associated ourmia like virus 4 isolate DMG A_37954 RNA dependent RNA polymerase (QKR14_gp1) gene,1737
MAG: Phaeoacremonium minimum ourmia like virus 3 isolate CREA VE 28SY2,1738
Plasmopara viticola lesion associated ourmia like virus 60 isolate DMS6_38778 RNA dependent RNA polymerase (QKR66_gp1) gene,1739
Rhizoctonia solani ourmia like virus 5 putative RNA dependent RNA polymerase (QKQ53_gp1) gene,1740
Plasmopara viticola lesion associated ourmia like virus 34 isolate DMG A_34896 RNA dependent RNA polymerase (QKR39_gp1) gene,1741
Plasmopara viticola lesion associated ourmia like virus 35 isolate DMG D_Contig5 RNA dependent RNA polymerase (QKR40_gp1) gene,1742
Botrytis cinerea ourmia like virus 10 isolate BCS1_DN3465,1743
Plasmopara viticola lesion associated ourmia like virus 38 isolate DMG B_45269 RNA dependent RNA polymerase (QKR43_gp1) gene,1744
Plasmopara viticola lesion associated ourmia like virus 39 isolate DMS9_28604 RNA dependent RNA polymerase (QKR44_gp1) gene,1745
Plasmopara viticola lesion associated ourmia like virus 41 isolate DMS9_29231 RNA dependent RNA polymerase (QKR46_gp1) gene,1746
Plasmopara viticola lesion associated ourmia like virus 43 isolate DMS1_14782 RNA dependent RNA polymerase (QKR48_gp1) gene,1747
Plasmopara viticola lesion associated ourmia like virus 48 isolate DMS3_36060 RNA dependent RNA polymerase (QKR53_gp1) gene,1748
Plasmopara viticola lesion associated ourmia like virus 51 isolate DMG A_34547 RNA dependent RNA polymerase (QKR56_gp1) gene,1749
Plasmopara viticola lesion associated ourmia like virus 67 isolate DMS4_34267 RNA dependent RNA polymerase (QKR72_gp1) gene,1750
Plasmopara viticola lesion associated ourmia like virus 42 isolate DMG G_38207 RNA dependent RNA polymerase (QKR47_gp1) gene,1751
Plasmopara viticola lesion associated ourmia like virus 40 isolate DMG A_36999 RNA dependent RNA polymerase (QKR45_gp1) gene,1752
Botrytis cinerea ourmia like virus 4 isolate BCI10_DN4356,1753
Plasmopara viticola lesion associated ourmia like virus 3 isolate DMG D_30438 RNA dependent RNA polymerase (QKR13_gp1) gene,1754
Botrytis cinerea ourmia like virus 11 isolate BCI7_DN2190,1755
Plasmopara viticola lesion associated ourmia like virus 56 isolate DMS4_34773 RNA dependent RNA polymerase (QKR62_gp1) gene,1756
